"citizenship","CountryOfExploitation","gender","ageBroad","isForcedLabour","isSexualExploit","isOtherExploit","isSexAndLabour","typeOfLabourAgriculture","typeOfLabourAquafarming","typeOfLabourBegging","typeOfLabourConstruction","typeOfLabourDomesticWork","typeOfLabourHospitality","typeOfLabourManufacturing","typeOfLabourPeddling","typeOfLabourOther","typeOfLabourNotSpecified","typeOfSexProstitution","recruiterRelationIntimatePartner","recruiterRelationFriend","recruiterRelationFamily","recruiterRelationOther","recruiterRelationUnknown","exploitationDTM","citizenshipDTM"
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Female","24--26",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","39--47",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","9--17",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","21--23",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","21--23",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","MK","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","MK","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","PL","Female","27--29",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","MK","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","PL","Female","24--26",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","MK","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","24--26",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","24--26",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Female","27--29",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","24--26",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Female","48+",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","27--29",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","24--26",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","MK","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","21--23",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","21--23",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","21--23",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","MK","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","RU","Male","24--26",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","MK","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","MK","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","TR","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","PL","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","BG","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","MK","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","39--47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","27--29",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Female","39--47",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","27--29",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","24--26",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","18--20",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","24--26",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","PL","Male","30--38",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","48+",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","21--23",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","27--29",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","39--47",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","PL","Female","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","PL","Female","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Female","48+",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Male","30--38",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5
"UA","RU","Female","48+",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
